country,date,repC_t,D_t,rho_period,weekday,alpha,delta,proportion_original,first_vaccination,second_vaccination,H_t,Hicu_t,ifr_t_m,closingSchools,restrictGatherings,lockdown,subsequentLockdown,generalBehavioralChanges,winter,spring,summer,autumn
Switzerland,2021-09-27,3098,17,22,1,4.61566006826342e-06,0.999995384339932,0,0.604804730517857,0.55604639278049,,,0.00449541350997602,0,0,0,0,1,0,0,0,1
Switzerland,2021-09-28,1286,13,22,2,4.04582410806764e-06,0.999995954175892,0,0.607682479042496,0.557562887427838,,,0.00446221705987868,0,0,0,0,1,0,0,0,1
Switzerland,2021-09-29,1450,6,22,3,3.54633818799854e-06,0.999996453661812,0,0.610979825125231,0.559444364255199,,,0.00442448539794288,0,0,0,0,1,0,0,0,1
Switzerland,2021-09-30,1144,8,22,4,3.10851718521299e-06,0.999996891482815,0,0.613895781466891,0.561297844964382,,,0.00438948898863727,0,0,0,0,1,0,0,0,1
Switzerland,2021-10-01,1210,6,22,5,2.72474819262847e-06,0.999997275251807,0,0.617063358657582,0.563607639452222,,,0.0043524069502173,0,0,0,0,1,0,0,0,1
Switzerland,2021-10-02,0,0,22,6,2.388358152694e-06,0.999997611641847,0,0.618853503886297,0.564743318049442,,,0.00433332118318842,0,0,0,0,1,0,0,0,1
Switzerland,2021-10-03,0,0,22,7,2.09349782975821e-06,0.99999790650217,0,0.619206782771005,0.564833617004383,,,0.00432942744496638,0,0,0,0,1,0,0,0,1
Switzerland,2021-10-04,2636,10,22,1,1.83504010864421e-06,0.999998164959891,0,0.621262317431462,0.566268647537363,,,0.00430537662597824,0,0,0,0,1,0,0,0,1
Switzerland,2021-10-05,1025,4,22,2,1.60849084474002e-06,0.999998391509155,0,0.623602288063075,0.567903207781452,,,0.00427673327414453,0,0,0,0,1,0,0,0,1
Switzerland,2021-10-06,1093,18,22,3,1.40991072250518e-06,0.999998590089277,0,0.626009954226347,0.569773899219023,,,0.00424801472418094,0,0,0,0,1,0,0,0,1
Switzerland,2021-10-07,1125,0,22,4,1.235846758596e-06,0.999998764153241,0,0.628266051241616,0.571790308156944,,,0.00422004734989085,0,0,0,0,1,0,0,0,1
Switzerland,2021-10-08,966,2,22,5,1.08327226211458e-06,0.999998916727738,0,0.63039719836879,0.574217250336011,,,0.00419509475211201,0,0,0,0,1,0,0,0,1
Switzerland,2021-10-09,0,0,22,6,9.49534207150826e-07,0.999999050465793,0,0.631659777403323,0.575715157396701,,,0.00418183098691532,0,0,0,0,1,0,0,0,1
Switzerland,2021-10-10,0,0,22,7,8.32307100351315e-07,0.9999991676929,0,0.631906464510216,0.575868103402974,,,0.00417910006732463,0,0,0,0,1,0,0,0,1
Switzerland,2021-10-11,2266,13,22,1,7.29552547040768e-07,0.999999270447453,0,0.633304664084446,0.577650905387578,,,0.00416313916796909,0,0,0,0,1,0,0,0,1
Switzerland,2021-10-12,926,7,22,2,6.39483806019747e-07,0.999999360516194,0,0.634803718527028,0.579251044174891,,,0.00414543894256974,0,0,0,0,1,0,0,0,1
Switzerland,2021-10-13,1048,6,22,3,5.60534721083528e-07,0.999999439465279,0,0.63635658518037,0.581373930152439,,,0.00412847614094824,0,0,0,0,1,0,0,0,1
Switzerland,2021-10-14,979,6,22,4,4.91332489582774e-07,0.99999950866751,0,0.637665518443361,0.583400436051015,,,0.00411326387856127,0,0,0,0,1,0,0,0,1
Switzerland,2021-10-15,954,6,23,5,4.30673790963176e-07,0.999999569326209,0,0.639091140444822,0.585873273505782,,,0.00410018074846333,0,0,0,0,1,0,0,0,1
Switzerland,2021-10-16,0,0,23,6,3.77503863058237e-07,0.999999622496137,0,0.639893160387696,0.58717807619396,,,0.00409414429971504,0,0,0,0,1,0,0,0,1
Switzerland,2021-10-17,0,0,23,7,3.30898161537974e-07,0.999999669101839,0,0.64006595610071,0.587415698983902,,,0.00409246645541212,0,0,0,0,1,0,0,0,1
Switzerland,2021-10-18,2366,6,23,1,2.90046284101564e-07,0.999999709953716,0,0.641041001232977,0.589392867461099,,,0.00408275989107043,0,0,0,0,1,0,0,0,1
Switzerland,2021-10-19,1241,6,23,2,2.5423787808343e-07,0.999999745762122,0,0.642051729942101,0.59128340860541,,,0.00407171431226539,0,0,0,0,1,0,0,0,1
Switzerland,2021-10-20,1448,5,23,3,2.22850289666177e-07,0.99999977714971,0,0.64322435423626,0.593636688866976,,,0.00406009244417536,0,0,0,0,1,0,0,0,1
Switzerland,2021-10-21,1477,5,23,4,1.95337735320322e-07,0.999999804662265,0,0.644189531884251,0.595951302358765,,,0.00404908521117528,0,0,0,0,1,0,0,0,1
Switzerland,2021-10-22,1288,4,23,5,1.71221813616285e-07,0.999999828778186,0,0.645296870148726,0.598942985905331,,,0.00403851816799298,0,0,0,0,1,0,0,0,1
Switzerland,2021-10-23,0,0,23,6,1.50083184435879e-07,0.999999849916816,0,0.645982660305887,0.600704102372166,,,0.00403333206910534,0,0,0,0,1,0,0,0,1
Switzerland,2021-10-24,0,1,23,7,1.31554278581802e-07,0.999999868445721,0,0.646089481560081,0.600988538343323,,,0.00403243886252523,0,0,0,0,1,0,0,0,1
Switzerland,2021-10-25,3297,11,23,1,1.15312906334708e-07,0.999999884687094,0,0.646932577774708,0.60321732766955,,,0.00402401044038384,0,0,0,0,1,0,0,0,1
Switzerland,2021-10-26,0,11,23,2,1.01076654379639e-07,0.999999898923346,0,0.64781778290479,0.605493044915182,,,0.00401456264853746,0,0,0,0,1,0,0,0,1
Switzerland,2021-10-27,3336,3,23,3,8.85979752895949e-08,0.999999911402025,0,0.648858114066741,0.608446635382917,,,0.00400463713720817,0,0,0,0,1,0,0,0,1
Switzerland,2021-10-28,1793,12,23,4,7.76598838569953e-08,0.999999922340116,0,0.64978680497055,0.611067599840009,,,0.00399453193997748,0,0,0,0,1,0,0,0,1
Switzerland,2021-10-29,1721,14,23,5,6.80721823353991e-08,0.999999931927818,0,0.650847903744756,0.614324443341938,,,0.00398429901223218,0,0,0,0,1,0,0,0,1
Switzerland,2021-10-30,0,0,23,6,5.96681553055589e-08,0.999999940331845,0,0.651460031984418,0.615919648387114,,,0.00397986211472778,0,0,0,0,1,0,0,0,1
Switzerland,2021-10-31,0,1,23,7,5.23016691067468e-08,0.999999947698331,0,0.651518663199126,0.616088313525315,,,0.00397953022771501,0,0,0,0,1,0,0,0,1
UnitedKingdom,2020-02-12,1,0,1,3,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,1,0,0,0
UnitedKingdom,2020-02-13,1,0,1,4,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,1,0,0,0
UnitedKingdom,2020-02-14,1,0,1,5,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,1,0,0,0
UnitedKingdom,2020-02-15,0,0,1,6,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,1,0,0,0
UnitedKingdom,2020-02-16,0,0,1,7,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,1,0,0,0
UnitedKingdom,2020-02-17,1,0,1,1,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,1,0,0,0
UnitedKingdom,2020-02-18,0,0,1,2,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,1,0,0,0
UnitedKingdom,2020-02-19,1,0,1,3,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,1,0,0,0
UnitedKingdom,2020-02-20,2,0,1,4,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,1,0,0,0
UnitedKingdom,2020-02-21,1,0,1,5,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,1,0,0,0
UnitedKingdom,2020-02-22,0,0,1,6,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,1,0,0,0
UnitedKingdom,2020-02-23,5,0,1,7,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,1,0,0,0
UnitedKingdom,2020-02-24,2,0,1,1,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,1,0,0,0
UnitedKingdom,2020-02-25,4,0,1,2,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,1,0,0,0
UnitedKingdom,2020-02-26,3,0,1,3,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,1,0,0,0
UnitedKingdom,2020-02-27,7,0,1,4,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,1,0,0,0
UnitedKingdom,2020-02-28,12,0,1,5,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,1,0,0,0
UnitedKingdom,2020-02-29,5,0,1,6,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,1,0,0,0
UnitedKingdom,2020-03-01,33,0,1,7,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,0,1,0,0
UnitedKingdom,2020-03-02,40,0,1,1,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,0,1,0,0
UnitedKingdom,2020-03-03,55,0,1,2,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,0,1,0,0
UnitedKingdom,2020-03-04,56,0,1,3,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,0,1,0,0
UnitedKingdom,2020-03-05,49,0,1,4,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,0,1,0,0
UnitedKingdom,2020-03-06,79,1,1,5,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,0,1,0,0
UnitedKingdom,2020-03-07,55,1,1,6,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,0,1,0,0
UnitedKingdom,2020-03-08,54,0,1,7,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,0,1,0,0
UnitedKingdom,2020-03-09,147,1,1,1,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,0,1,0,0
UnitedKingdom,2020-03-10,258,4,1,2,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,0,1,0,0
UnitedKingdom,2020-03-11,411,0,1,3,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,0,1,0,0
UnitedKingdom,2020-03-12,489,2,1,4,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,0,1,0,0
UnitedKingdom,2020-03-13,479,1,1,5,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,0,1,0,0
UnitedKingdom,2020-03-14,364,19,1,6,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,0,1,0,0
UnitedKingdom,2020-03-15,442,14,2,7,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,0,1,0,0
UnitedKingdom,2020-03-16,612,22,2,1,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,0,1,0,0
UnitedKingdom,2020-03-17,768,17,2,2,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,0,1,0,0
UnitedKingdom,2020-03-18,999,34,2,3,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,0,1,0,0
UnitedKingdom,2020-03-19,1055,46,2,4,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,0,1,0,0
UnitedKingdom,2020-03-20,1254,32,2,5,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,0,1,0,0
UnitedKingdom,2020-03-21,1197,58,2,6,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,0,1,0,0
UnitedKingdom,2020-03-22,1376,36,2,7,0,0,1,0,0,,,0.00599186907194498,0,0,0,0,0,0,1,0,0
UnitedKingdom,2020-03-23,2335,76,2,1,0,0,1,0,0,,,0.00599186907194498,1,0,1,0,0,0,1,0,0
UnitedKingdom,2020-03-24,2371,148,2,2,0,0,1,0,0,,,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-03-25,2693,191,2,3,0,0,1,0,0,,,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-03-26,3084,181,3,4,0,0,1,0,0,,,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-03-27,3201,288,3,5,0,0,1,0,0,7267,,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-03-28,2822,292,3,6,0,0,1,0,0,8278,,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-03-29,2857,212,3,7,0,0,1,0,0,9525,,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-03-30,4273,374,3,1,0,0,1,0,0,11093,,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-03-31,4515,403,3,2,0,0,1,0,0,12597,,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-04-01,4914,672,3,3,0,0,1,0,0,13637,,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-04-02,4865,657,3,4,0,0,1,0,0,13875,1813,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-04-03,4915,736,3,5,0,0,1,0,0,15546,2120,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-04-04,4020,756,3,6,0,0,1,0,0,17502,2309,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-04-05,3594,599,3,7,0,0,1,0,0,18855,2469,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-04-06,5275,567,3,1,0,0,1,0,0,19493,2644,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-04-07,5450,1105,3,2,0,0,1,0,0,20234,2864,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-04-08,5129,1030,3,3,0,0,1,0,0,20740,2967,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-04-09,4852,1116,3,4,0,0,1,0,0,21005,2963,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-04-10,4315,1122,3,5,0,0,1,0,0,21280,3228,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-04-11,3577,843,3,6,0,0,1,0,0,21254,3274,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-04-12,3495,657,3,7,0,0,1,0,0,21687,3301,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-04-13,4183,724,3,1,0,0,1,0,0,21308,3277,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-04-14,4325,1076,3,2,0,0,1,0,0,21281,3234,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-04-15,5065,880,3,3,0,0,1,0,0,20582,3228,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-04-16,5298,1036,3,4,0,0,1,0,0,20389,3222,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-04-17,4965,913,3,5,0,0,1,0,0,19330,3162,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-04-18,4716,1105,3,6,0,0,1,0,0,19456,3247,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-04-19,3852,432,3,7,0,0,1,0,0,19574,3176,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-04-20,4858,570,3,1,0,0,1,0,0,19331,3130,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-04-21,4760,1224,3,2,0,0,1,0,0,19139,3036,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-04-22,5490,847,4,3,0,0,1,0,0,18533,2964,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-04-23,5143,682,4,4,0,0,1,0,0,17867,2867,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-04-24,4973,1010,4,5,0,0,1,0,0,17063,2703,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-04-25,3748,815,4,6,0,0,1,0,0,16604,2702,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-04-26,3468,364,4,7,0,0,1,0,0,16555,2580,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-04-27,4702,320,4,1,0,0,1,0,0,16662,2460,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-04-28,4721,969,4,2,0,0,1,0,0,15877,2353,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-04-29,5435,769,4,3,0,0,1,0,0,15521,2286,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-04-30,4956,634,4,4,0,0,1,0,0,15164,2224,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-05-01,4727,698,4,5,0,0,1,0,0,14723,2178,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-05-02,3221,584,4,6,0,0,1,0,0,14380,2068,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-05-03,2974,253,4,7,0,0,1,0,0,14188,2009,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-05-04,3378,272,4,1,0,0,1,0,0,14097,1936,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-05-05,3684,726,4,2,0,0,1,0,0,13723,1874,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-05-06,3831,647,4,3,0,0,1,0,0,13148,1802,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-05-07,3767,458,4,4,0,0,1,0,0,12626,1685,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-05-08,3049,579,4,5,0,0,1,0,0,12053,1642,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-05-09,2150,275,4,6,0,0,1,0,0,12015,1585,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-05-10,2321,217,4,7,0,0,1,0,0,11727,1538,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-05-11,3583,187,4,1,0,0,1,0,0,11967,1485,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-05-12,3389,614,4,2,0,0,1,0,0,11591,1414,0.00599186907194498,1,1,1,0,1,0,1,0,0
UnitedKingdom,2020-05-13,3298,447,4,3,0,0,1,0,0,11342,1342,0.00599186907194498,1,1,0,0,1,0,1,0,0
UnitedKingdom,2020-05-14,2609,352,5,4,0,0,1,0,0,10921,1314,0.00599186907194498,1,1,0,0,1,0,1,0,0
UnitedKingdom,2020-05-15,2517,350,5,5,0,0,1,0,0,10691,1337,0.00599186907194498,1,1,0,0,1,0,1,0,0
UnitedKingdom,2020-05-16,2065,411,5,6,0,0,1,0,0,10238,1234,0.00599186907194498,1,1,0,0,1,0,1,0,0
UnitedKingdom,2020-05-17,1826,67,5,7,0,0,1,0,0,10199,1196,0.00599186907194498,1,1,0,0,1,0,1,0,0
UnitedKingdom,2020-05-18,2574,146,5,1,0,0,1,0,0,10231,1141,0.00599186907194498,1,1,0,0,1,0,1,0,0
UnitedKingdom,2020-05-19,3041,500,5,2,0,0,1,0,0,10013,1106,0.00599186907194498,1,1,0,0,1,0,1,0,0
UnitedKingdom,2020-05-20,2706,328,5,3,0,0,1,0,0,9563,1034,0.00599186907194498,1,1,0,0,1,0,1,0,0
UnitedKingdom,2020-05-21,2542,273,5,4,0,0,1,0,0,9293,1008,0.00599186907194498,1,1,0,0,1,0,1,0,0
UnitedKingdom,2020-05-22,2030,291,5,5,0,0,1,0,0,9184,964,0.00599186907194498,1,1,0,0,1,0,1,0,0
UnitedKingdom,2020-05-23,1507,220,5,6,0,0,1,0,0,8814,928,0.00599186907194498,1,1,0,0,1,0,1,0,0
UnitedKingdom,2020-05-24,1348,379,5,7,0,0,1,0,0,8814,886,0.00599186907194498,1,1,0,0,1,0,1,0,0
UnitedKingdom,2020-05-25,1607,104,5,1,0,0,1,0,0,8836,863,0.00599186907194498,1,1,0,0,1,0,1,0,0
UnitedKingdom,2020-05-26,1650,131,5,2,0,0,1,0,0,8732,847,0.00599186907194498,1,1,0,0,1,0,1,0,0
UnitedKingdom,2020-05-27,1802,422,5,3,0,0,1,0,0,8220,783,0.00599186907194498,1,1,0,0,1,0,1,0,0
UnitedKingdom,2020-05-28,1734,343,5,4,0,0,1,0,0,7907,751,0.00599186907194498,1,1,0,0,1,0,1,0,0
UnitedKingdom,2020-05-29,1504,274,5,5,0,0,1,0,0,7586,719,0.00599186907194498,1,1,0,0,1,0,1,0,0
UnitedKingdom,2020-05-30,1099,154,5,6,0,0,1,0,0,7268,704,0.00599186907194498,1,1,0,0,1,0,1,0,0
UnitedKingdom,2020-05-31,1069,60,5,7,0,0,1,0,0,7238,679,0.00599186907194498,1,1,0,0,1,0,1,0,0
UnitedKingdom,2020-06-01,1434,86,5,1,0,0,1,0,0,7248,652,0.00599186907194498,0,1,0,0,1,0,0,1,0
UnitedKingdom,2020-06-02,1467,249,5,2,0,0,1,0,0,7087,636,0.00599186907194498,0,1,0,0,1,0,0,1,0
UnitedKingdom,2020-06-03,1342,254,5,3,0,0,1,0,0,6815,602,0.00599186907194498,0,1,0,0,1,0,0,1,0
UnitedKingdom,2020-06-04,1234,130,5,4,0,0,1,0,0,6580,571,0.00599186907194498,0,1,0,0,1,0,0,1,0
UnitedKingdom,2020-06-05,1105,258,5,5,0,0,1,0,0,6379,554,0.00599186907194498,0,1,0,0,1,0,0,1,0
UnitedKingdom,2020-06-06,791,143,5,6,0,0,1,0,0,6149,540,0.00599186907194498,0,1,0,0,1,0,0,1,0
UnitedKingdom,2020-06-07,717,54,5,7,0,0,1,0,0,5944,515,0.00599186907194498,0,1,0,0,1,0,0,1,0
UnitedKingdom,2020-06-08,1086,47,5,1,0,0,1,0,0,5931,509,0.00599186907194498,0,1,0,0,1,0,0,1,0
UnitedKingdom,2020-06-09,1153,195,6,2,0,0,1,0,0,5736,491,0.00599186907194498,0,1,0,0,1,0,0,1,0
UnitedKingdom,2020-06-10,1182,164,6,3,0,0,1,0,0,5475,439,0.00599186907194498,0,1,0,0,1,0,0,1,0
UnitedKingdom,2020-06-11,1001,76,6,4,0,0,1,0,0,5179,390,0.00599186907194498,0,1,0,0,1,0,0,1,0
UnitedKingdom,2020-06-12,1053,131,6,5,0,0,1,0,0,5090,393,0.00599186907194498,0,1,0,0,1,0,0,1,0
UnitedKingdom,2020-06-13,887,107,6,6,0,0,1,0,0,4941,390,0.00599186907194498,0,1,0,0,1,0,0,1,0
UnitedKingdom,2020-06-14,807,27,6,7,0,0,1,0,0,4908,393,0.00599186907194498,0,1,0,0,1,0,0,1,0
UnitedKingdom,2020-06-15,1026,29,6,1,0,0,1,0,0,4870,385,0.00599186907194498,0,1,0,0,1,0,0,1,0
UnitedKingdom,2020-06-16,1077,120,6,2,0,0,1,0,0,4863,378,0.00599186907194498,0,1,0,0,1,0,0,1,0
UnitedKingdom,2020-06-17,997,110,6,3,0,0,1,0,0,4719,357,0.00599186907194498,0,1,0,0,1,0,0,1,0
UnitedKingdom,2020-06-18,1020,67,6,4,0,0,1,0,0,4560,352,0.00599186907194498,0,1,0,0,1,0,0,1,0
UnitedKingdom,2020-06-19,980,84,6,5,0,0,1,0,0,4414,330,0.00599186907194498,0,1,0,0,1,0,0,1,0
UnitedKingdom,2020-06-20,666,71,6,6,0,0,1,0,0,4252,346,0.00599186907194498,0,1,0,0,1,0,0,1,0
UnitedKingdom,2020-06-21,622,31,6,7,0,0,1,0,0,4222,310,0.00599186907194498,0,1,0,0,1,0,0,1,0
UnitedKingdom,2020-06-22,892,14,6,1,0,0,1,0,0,4281,340,0.00599186907194498,0,1,0,0,1,0,0,1,0
UnitedKingdom,2020-06-23,882,94,6,2,0,0,1,0,0,4134,311,0.00599186907194498,0,1,0,0,1,0,0,1,0
UnitedKingdom,2020-06-24,774,87,6,3,0,0,1,0,0,4030,316,0.00599186907194498,0,1,0,0,1,0,0,1,0
UnitedKingdom,2020-06-25,697,99,6,4,0,0,1,0,0,3850,276,0.00599186907194498,0,1,0,0,1,0,0,1,0
UnitedKingdom,2020-06-26,638,77,6,5,0,0,1,0,0,3620,268,0.00599186907194498,0,1,0,0,1,0,0,1,0
UnitedKingdom,2020-06-27,633,40,6,6,0,0,1,0,0,3544,270,0.00599186907194498,0,1,0,0,1,0,0,1,0
UnitedKingdom,2020-06-28,395,31,7,7,0,0,1,0,0,3557,270,0.00599186907194498,0,1,0,0,1,0,0,1,0
UnitedKingdom,2020-06-29,604,21,7,1,0,0,1,0,0,3748,262,0.00599186907194498,0,1,0,0,1,0,0,1,0
UnitedKingdom,2020-06-30,403,53,7,2,0,0,1,0,0,3383,279,0.00599186907194498,0,1,0,0,1,0,0,1,0
UnitedKingdom,2020-07-01,60,97,7,3,0,0,1,0,0,3198,259,0.00599186907194498,0,1,0,0,1,0,0,1,0
UnitedKingdom,2020-07-02,4,41,7,4,0,0,1,0,0,3079,239,0.00599186907194498,0,1,0,0,1,0,0,1,0
UnitedKingdom,2020-07-03,502,49,7,5,0,0,1,0,0,2942,231,0.00599186907194498,0,1,0,0,1,0,0,1,0
UnitedKingdom,2020-07-04,624,32,7,6,0,0,1,0,0,2802,221,0.00599186907194498,0,0,0,0,1,0,0,1,0
UnitedKingdom,2020-07-05,516,19,7,7,0,0,1,0,0,2741,217,0.00599186907194498,0,0,0,0,1,0,0,1,0
UnitedKingdom,2020-07-06,352,11,7,1,0,0,1,0,0,2699,209,0.00599186907194498,0,0,0,0,1,0,0,1,0
UnitedKingdom,2020-07-07,581,54,7,2,0,0,1,0,0,2598,197,0.00599186907194498,0,0,0,0,1,0,0,1,0
UnitedKingdom,2020-07-08,630,57,7,3,0,0,1,0,0,2454,185,0.00599186907194498,0,0,0,0,1,0,0,1,0
UnitedKingdom,2020-07-09,642,31,7,4,0,0,1,0,0,2345,188,0.00599186907194498,0,0,0,0,1,0,0,1,0
UnitedKingdom,2020-07-10,512,34,7,5,0,0,1,0,0,2244,191,0.00599186907194498,0,0,0,0,1,0,0,1,0
UnitedKingdom,2020-07-11,820,17,7,6,0,0,1,0,0,2119,168,0.00599186907194498,0,0,0,0,1,0,0,1,0
UnitedKingdom,2020-07-12,650,9,7,7,0,0,1,0,0,2101,159,0.00599186907194498,0,0,0,0,1,0,0,1,0
UnitedKingdom,2020-07-13,530,10,7,1,0,0,1,0,0,2113,162,0.00599186907194498,0,0,0,0,1,0,0,1,0
UnitedKingdom,2020-07-14,1240,44,7,2,0,0,1,0,0,1993,145,0.00599186907194498,0,0,0,0,1,0,0,1,0
UnitedKingdom,2020-07-15,538,26,7,3,0,0,1,0,0,1974,153,0.00599186907194498,0,0,0,0,1,0,0,1,0
UnitedKingdom,2020-07-16,641,24,7,4,0,0,1,0,0,1829,142,0.00599186907194498,0,0,0,0,1,0,0,1,0
UnitedKingdom,2020-07-17,687,26,7,5,0,0,1,0,0,1804,143,0.00599186907194498,0,0,0,0,1,0,0,1,0
UnitedKingdom,2020-07-18,827,9,7,6,0,0,1,0,0,1776,137,0.00599186907194498,0,0,0,0,1,0,0,1,0
UnitedKingdom,2020-07-19,726,11,7,7,0,0,1,0,0,1742,131,0.00599186907194498,0,0,0,0,1,0,0,1,0
UnitedKingdom,2020-07-20,580,10,7,1,0,0,1,0,0,1734,129,0.00599186907194498,0,0,0,0,1,0,0,1,0
UnitedKingdom,2020-07-21,445,25,7,2,0,0,1,0,0,1634,137,0.00599186907194498,0,0,0,0,1,0,0,1,0
UnitedKingdom,2020-07-22,560,17,7,3,0,0,1,0,0,1747,110,0.00599186907194498,0,0,0,0,1,0,0,1,0
UnitedKingdom,2020-07-23,769,9,7,4,0,0,1,0,0,1538,111,0.00599186907194498,0,0,0,0,1,0,0,1,0
